order_id,order_line_id,order_date,ship_date,customer_id,customer_name,product_id,product_name,quantity_mt,unit_price,total_amount,currency,sales_region,sales_channel,customer_segment,contract_id,discount_pct,rebate_amount,freight_cost,ship_from_site,ship_to_location,incoterms,net_revenue,week_start
ORD-00000101,1,2025-01-23,2025-02-05,CUST-00125,United Corp,HDPE-001,HDPE Film Grade,7.8,1372.61,10706.36,USD,Europe,Distributor,Construction,CTR-00125,0,152.81,31.2,SITE-NWE-02,Europe Distribution,DAP,10675.16,2025-01-20
ORD-00000102,1,2025-01-23,2025-02-03,CUST-00097,Premier LLC,PP-COPOLY,Polypropylene Copolymer,5.9,1592.83,9397.7,USD,Middle East,Direct,Industrial,,1,82.2,26.55,SITE-NWE-02,Middle East Distribution,DAP,9277.17,2025-01-20
ORD-00000103,1,2025-01-23,2025-01-30,CUST-00133,Premier Corp,LLDPE-001,LLDPE C4,13.9,1598.62,22220.82,USD,North America,Distributor,Construction,CTR-00133,0,304.12,34.75,SITE-USG-01,North America Distribution,DDP,22186.07,2025-01-20
ORD-00000104,1,2025-01-23,2025-01-29,CUST-00061,Industrial LLC,PP-HOMO,Polypropylene Homopolymer,12.5,1610.39,20129.88,USD,North America,Contract,Construction,,0,19.22,31.25,SITE-USG-01,North America Distribution,FOB,20098.63,2025-01-20
ORD-00000105,1,2025-01-23,2025-01-26,CUST-00156,National Holdings,BEN-001,Benzene,47.2,1038.88,49035.14,USD,Latin America,Direct,Industrial,CTR-00156,0,405.05,283.2,SITE-NEA-02,Latin America Distribution,DAP,48751.94,2025-01-20
ORD-00000106,1,2025-01-23,2025-02-05,CUST-00109,Advanced Industries,ACN-001,Acrylonitrile,14.2,1634.9,23215.58,USD,Latin America,Spot,Consumer,CTR-00109,0,271.89,85.2,SITE-NWE-02,Latin America Distribution,FOB,23130.38,2025-01-20
ORD-00000107,1,2025-01-23,2025-01-27,CUST-00022,Pacific Chemicals,DEG-001,Diethylene Glycol,427.9,1021.11,436932.97,USD,Europe,Contract,Agricultural,,3,1592.25,1711.6,SITE-NWE-01,Europe Distribution,DAP,422113.38,2025-01-20
ORD-00000108,1,2025-01-23,2025-01-26,CUST-00189,United Holdings,XYL-001,Mixed Xylenes,64.4,984.33,63390.85,USD,Asia Pacific,Direct,Agricultural,CTR-00189,3,893.02,322.0,SITE-NEA-01,Asia Pacific Distribution,DDP,61167.12,2025-01-20
ORD-00000109,1,2025-01-23,2025-02-04,CUST-00172,Premier Manufacturing,BEN-001,Benzene,4.8,1060.33,5089.58,USD,Middle East,Contract,Automotive,CTR-00172,0,45.8,21.6,SITE-USG-02,Middle East Distribution,DDP,5067.98,2025-01-20
ORD-00000110,1,2025-01-23,2025-01-31,CUST-00123,National Industries,MMA-001,Methyl Methacrylate,7.4,1718.4,12716.16,USD,Middle East,Distributor,Agricultural,,0,19.89,33.3,SITE-USG-02,Middle East Distribution,DDP,12682.86,2025-01-20
ORD-00000111,1,2025-01-23,2025-02-05,CUST-00036,United Holdings,PP-001,Propylene Polymer Grade,736.0,1170.78,861694.08,USD,North America,Direct,Automotive,CTR-00036,5,308.75,1840.0,SITE-USG-01,North America Distribution,DAP,816769.38,2025-01-20
ORD-00000112,1,2025-01-23,2025-01-27,CUST-00107,Industrial Holdings,BUT-001,Butadiene,68.5,1540.47,105522.2,USD,Latin America,Direct,Consumer,,1,1006.93,411.0,SITE-NWE-01,Latin America Distribution,DAP,104055.98,2025-01-20
ORD-00000113,1,2025-01-23,2025-02-05,CUST-00015,United Group,ETH-001,Ethylene,19.8,1089.84,21578.83,USD,Europe,Contract,Industrial,CTR-00015,1,350.93,79.2,SITE-NWE-01,Europe Distribution,DDP,21283.84,2025-01-20
ORD-00000114,1,2025-01-23,2025-02-06,CUST-00024,National Industries,MEG-001,Monoethylene Glycol,10.7,841.07,8999.45,USD,North America,Contract,Industrial,CTR-00024,0,15.77,26.75,SITE-USG-02,North America Distribution,CIF,8972.7,2025-01-20
ORD-00000115,1,2025-01-23,2025-01-26,CUST-00094,National Chemicals,TOL-001,Toluene,3.6,955.26,3438.94,USD,Latin America,Distributor,Construction,,0,1.09,21.6,SITE-NWE-02,Latin America Distribution,CIF,3417.34,2025-01-20
ORD-00000116,1,2025-01-23,2025-01-26,CUST-00057,Premier Holdings,LLDPE-001,LLDPE C4,202.7,1562.38,316694.43,USD,Latin America,Distributor,Agricultural,CTR-00057,3,919.39,1216.2,SITE-NWE-01,Latin America Distribution,CIF,305977.4,2025-01-20
ORD-00000117,1,2025-01-23,2025-02-01,CUST-00147,Global Industries,ETH-001,Ethylene,6.5,1054.02,6851.13,USD,Middle East,Distributor,Agricultural,,1,105.47,29.25,SITE-NEA-01,Middle East Distribution,CIF,6753.37,2025-01-20
ORD-00000118,1,2025-01-23,2025-02-02,CUST-00135,United Chemicals,BEN-001,Benzene,251.0,1008.0,253008.0,USD,Asia Pacific,Contract,Automotive,,3,840.52,1255.0,SITE-NEA-01,Asia Pacific Distribution,CIF,244162.76,2025-01-20
ORD-00000119,1,2025-01-23,2025-02-06,CUST-00100,National Partners,PP-001,Propylene Polymer Grade,125.2,1282.21,160532.69,USD,Asia Pacific,Contract,Construction,CTR-00100,3,1513.79,626.0,SITE-NEA-02,Asia Pacific Distribution,DAP,155090.71,2025-01-20
ORD-00000120,1,2025-01-23,2025-02-04,CUST-00039,National Group,MMA-001,Methyl Methacrylate,12.1,1829.44,22136.22,USD,Latin America,Distributor,Consumer,,0,252.1,72.6,SITE-NEA-02,Latin America Distribution,DAP,22063.62,2025-01-20
ORD-00000121,1,2025-01-23,2025-01-26,CUST-00042,United LLC,LDPE-001,LDPE Injection Grade,150.7,1518.96,228907.27,USD,Middle East,Spot,Agricultural,,5,2886.11,678.15,SITE-NWE-02,Middle East Distribution,DAP,216783.76,2025-01-20
ORD-00000122,1,2025-01-23,2025-02-01,CUST-00100,National Partners,MEG-001,Monoethylene Glycol,285.8,867.74,248000.09,USD,Asia Pacific,Contract,Construction,CTR-00100,3,2955.37,1429.0,SITE-NEA-02,Asia Pacific Distribution,DDP,239131.09,2025-01-20
ORD-00000123,1,2025-01-23,2025-01-26,CUST-00166,National Industries,ACN-001,Acrylonitrile,36.3,1675.12,60806.86,USD,Middle East,Contract,Automotive,CTR-00166,1,624.31,163.35,SITE-NWE-02,Middle East Distribution,DAP,60035.44,2025-01-20
ORD-00000124,1,2025-01-23,2025-01-29,CUST-00005,Atlantic Partners,BEN-001,Benzene,25.1,1060.88,26628.09,USD,Asia Pacific,Direct,Automotive,CTR-00005,3,224.74,125.5,SITE-NEA-02,Asia Pacific Distribution,DDP,25703.75,2025-01-20
ORD-00000125,1,2025-01-23,2025-02-03,CUST-00101,Atlantic LLC,PS-001,Polystyrene GPPS,45.2,1559.01,70467.25,USD,North America,Direct,Construction,,0,913.68,113.0,SITE-USG-02,North America Distribution,DAP,70354.25,2025-01-20
ORD-00000126,1,2025-01-23,2025-01-27,CUST-00047,Industrial Group,DEG-001,Diethylene Glycol,12.2,922.89,11259.26,USD,Middle East,Contract,Construction,CTR-00047,1,145.51,54.9,SITE-USG-01,Middle East Distribution,DAP,11091.77,2025-01-20
ORD-00000127,1,2025-01-23,2025-02-06,CUST-00130,Advanced Holdings,XYL-001,Mixed Xylenes,6.2,1051.8,6521.16,USD,Europe,Contract,Consumer,,0,37.56,24.8,SITE-NWE-01,Europe Distribution,CIF,6496.36,2025-01-20
ORD-00000128,1,2025-01-23,2025-02-02,CUST-00005,Atlantic Partners,PS-001,Polystyrene GPPS,379.6,1528.85,580351.46,USD,Asia Pacific,Spot,Automotive,CTR-00005,3,5892.15,1898.0,SITE-NEA-01,Asia Pacific Distribution,DDP,561042.92,2025-01-20
ORD-00000129,1,2025-01-23,2025-02-04,CUST-00131,Industrial Holdings,HDPE-001,HDPE Film Grade,13.9,1514.27,21048.35,USD,North America,Contract,Agricultural,,1,123.51,34.75,SITE-USG-01,North America Distribution,DAP,20803.12,2025-01-20
ORD-00000130,1,2025-01-23,2025-02-01,CUST-00012,Industrial Chemicals,XYL-001,Mixed Xylenes,197.8,1072.2,212081.16,USD,Asia Pacific,Spot,Automotive,CTR-00012,3,3392.26,989.0,SITE-NEA-01,Asia Pacific Distribution,CIF,204729.73,2025-01-20
ORD-00000131,1,2025-01-23,2025-02-04,CUST-00138,Premier Manufacturing,LDPE-001,LDPE Injection Grade,5.3,1478.26,7834.78,USD,Latin America,Distributor,Automotive,,0,117.4,31.8,SITE-NEA-01,Latin America Distribution,DAP,7802.98,2025-01-20
ORD-00000132,1,2025-01-23,2025-01-28,CUST-00111,Industrial Manufacturing,HDPE-001,HDPE Film Grade,40.0,1427.65,57106.0,USD,Middle East,Distributor,Agricultural,,0,691.84,180.0,SITE-USG-01,Middle East Distribution,FOB,56926.0,2025-01-20
ORD-00000133,1,2025-01-23,2025-02-01,CUST-00040,Premier Partners,LLDPE-001,LLDPE C4,21.3,1416.73,30176.35,USD,Asia Pacific,Contract,Agricultural,CTR-00040,3,126.4,106.5,SITE-NEA-02,Asia Pacific Distribution,FOB,29164.56,2025-01-20
ORD-00000134,1,2025-01-23,2025-01-26,CUST-00187,Pacific LLC,PP-HOMO,Polypropylene Homopolymer,66.0,1519.46,100284.36,USD,Latin America,Spot,Consumer,CTR-00187,1,716.12,396.0,SITE-NWE-01,Latin America Distribution,CIF,98885.52,2025-01-20
ORD-00000135,1,2025-01-23,2025-01-28,CUST-00119,Industrial LLC,MEG-001,Monoethylene Glycol,33.7,868.12,29255.64,USD,Latin America,Direct,Construction,CTR-00119,3,197.61,202.2,SITE-USG-01,Latin America Distribution,FOB,28175.77,2025-01-20
ORD-00000136,1,2025-01-23,2025-02-04,CUST-00026,Premier Chemicals,MMA-001,Methyl Methacrylate,56.2,1847.65,103837.93,USD,North America,Distributor,Consumer,,1,465.39,140.5,SITE-USG-02,North America Distribution,DDP,102659.05,2025-01-20
ORD-00000137,1,2025-01-23,2025-01-31,CUST-00092,Global Manufacturing,MMA-001,Methyl Methacrylate,30.4,1921.71,58419.98,USD,Latin America,Spot,Agricultural,CTR-00092,0,899.78,182.4,SITE-USG-02,Latin America Distribution,DDP,58237.58,2025-01-20
ORD-00000138,1,2025-01-23,2025-01-28,CUST-00186,Atlantic Holdings,PS-001,Polystyrene GPPS,27.6,1479.82,40843.03,USD,Middle East,Direct,Consumer,CTR-00186,1,756.93,124.2,SITE-NEA-01,Middle East Distribution,DAP,40310.4,2025-01-20
ORD-00000139,1,2025-01-23,2025-02-02,CUST-00073,United LLC,PS-001,Polystyrene GPPS,37.8,1503.34,56826.25,USD,North America,Direct,Agricultural,CTR-00073,3,888.37,94.5,SITE-USG-02,North America Distribution,FOB,55026.96,2025-01-20
ORD-00000140,1,2025-01-23,2025-02-03,CUST-00053,Advanced Corp,XYL-001,Mixed Xylenes,41.3,1097.27,45317.25,USD,Asia Pacific,Direct,Agricultural,CTR-00053,0,151.4,206.5,SITE-NEA-01,Asia Pacific Distribution,FOB,45110.75,2025-01-20
ORD-00000141,1,2025-01-23,2025-01-29,CUST-00023,National Partners,PP-COPOLY,Polypropylene Copolymer,210.6,1690.6,356040.36,USD,Europe,Spot,Agricultural,,3,2080.15,842.4,SITE-NWE-02,Europe Distribution,DAP,344516.75,2025-01-20
ORD-00000142,1,2025-01-23,2025-02-03,CUST-00011,Atlantic Group,PP-COPOLY,Polypropylene Copolymer,7.6,1777.21,13506.8,USD,Europe,Contract,Automotive,CTR-00011,0,26.82,30.4,SITE-NWE-01,Europe Distribution,DDP,13476.4,2025-01-20
ORD-00000143,1,2025-01-23,2025-01-31,CUST-00022,Pacific Chemicals,PS-001,Polystyrene GPPS,129.3,1558.58,201524.39,USD,Europe,Distributor,Agricultural,,3,813.72,517.2,SITE-NWE-01,Europe Distribution,DAP,194961.46,2025-01-20
ORD-00000144,1,2025-01-23,2025-01-26,CUST-00169,United Holdings,MMA-001,Methyl Methacrylate,19.0,1640.94,31177.86,USD,Europe,Distributor,Automotive,CTR-00169,1,295.36,76.0,SITE-NWE-02,Europe Distribution,DDP,30790.08,2025-01-20
ORD-00000145,1,2025-01-23,2025-02-03,CUST-00085,National Manufacturing,MEG-001,Monoethylene Glycol,0.1,880.01,88.0,USD,North America,Distributor,Consumer,,0,0.66,0.25,SITE-USG-01,North America Distribution,DAP,87.75,2025-01-20
ORD-00000146,1,2025-01-24,2025-02-01,CUST-00181,United Holdings,BEN-001,Benzene,33.2,1039.17,34500.44,USD,North America,Distributor,Automotive,,0,519.93,83.0,SITE-USG-02,North America Distribution,DAP,34417.44,2025-01-20
ORD-00000147,1,2025-01-24,2025-01-30,CUST-00049,Pacific LLC,DEG-001,Diethylene Glycol,546.3,825.88,451178.24,USD,Latin America,Distributor,Consumer,CTR-00049,3,3730.43,3277.8,SITE-NWE-02,Latin America Distribution,DAP,434365.09,2025-01-20
ORD-00000148,1,2025-01-24,2025-02-03,CUST-00037,Pacific LLC,PP-HOMO,Polypropylene Homopolymer,73.7,1574.94,116073.08,USD,Asia Pacific,Spot,Construction,CTR-00037,1,1027.43,368.5,SITE-NEA-01,Asia Pacific Distribution,FOB,114543.85,2025-01-20
ORD-00000149,1,2025-01-24,2025-02-07,CUST-00080,Industrial Holdings,PP-001,Propylene Polymer Grade,5.7,1159.65,6610.01,USD,Middle East,Direct,Agricultural,,1,41.62,25.65,SITE-USG-01,Middle East Distribution,CIF,6518.26,2025-01-20
ORD-00000150,1,2025-01-24,2025-02-02,CUST-00051,Premier Partners,PS-001,Polystyrene GPPS,11.0,1414.55,15560.05,USD,Europe,Direct,Industrial,CTR-00051,1,11.54,44.0,SITE-NWE-01,Europe Distribution,CIF,15360.45,2025-01-20
ORD-00000151,1,2025-01-24,2025-02-05,CUST-00077,Pacific Corp,BEN-001,Benzene,43.0,1020.52,43882.36,USD,Middle East,Direct,Construction,CTR-00077,3,860.14,193.5,SITE-NEA-01,Middle East Distribution,DDP,42372.39,2025-01-20
ORD-00000152,1,2025-01-24,2025-02-02,CUST-00128,Premier LLC,LDPE-001,LDPE Injection Grade,59.0,1636.85,96574.15,USD,Europe,Contract,Consumer,CTR-00128,3,1353.56,236.0,SITE-NWE-01,Europe Distribution,DDP,93440.93,2025-01-20
ORD-00000153,1,2025-01-24,2025-02-07,CUST-00073,United LLC,PS-001,Polystyrene GPPS,224.2,1444.45,323845.69,USD,North America,Spot,Agricultural,CTR-00073,3,51.18,560.5,SITE-USG-02,North America Distribution,DDP,313569.82,2025-01-20
ORD-00000154,1,2025-01-24,2025-02-04,CUST-00033,Advanced Holdings,MEG-001,Monoethylene Glycol,163.7,839.95,137499.82,USD,North America,Distributor,Agricultural,CTR-00033,1,1227.02,409.25,SITE-USG-01,North America Distribution,CIF,135715.57,2025-01-20
ORD-00000155,1,2025-01-24,2025-02-04,CUST-00017,National Corp,PP-001,Propylene Polymer Grade,8.3,1224.4,10162.52,USD,Middle East,Contract,Construction,CTR-00017,1,180.42,37.35,SITE-USG-01,Middle East Distribution,DAP,10023.54,2025-01-20
ORD-00000156,1,2025-01-24,2025-01-30,CUST-00121,Advanced LLC,PP-COPOLY,Polypropylene Copolymer,66.9,1696.14,113471.77,USD,Middle East,Spot,Agricultural,,0,1219.67,301.05,SITE-USG-01,Middle East Distribution,DAP,113170.72,2025-01-20
ORD-00000157,1,2025-01-24,2025-02-07,CUST-00122,Pacific Corp,PP-HOMO,Polypropylene Homopolymer,18.7,1565.12,29267.74,USD,Europe,Distributor,Automotive,CTR-00122,0,316.55,74.8,SITE-NWE-01,Europe Distribution,CIF,29192.94,2025-01-20
ORD-00000158,1,2025-01-24,2025-01-28,CUST-00149,Premier Group,ETH-001,Ethylene,55.3,1055.03,58343.16,USD,Europe,Spot,Industrial,CTR-00149,3,883.37,221.2,SITE-NWE-01,Europe Distribution,CIF,56371.67,2025-01-20
ORD-00000159,1,2025-01-24,2025-01-27,CUST-00057,Premier Holdings,ACN-001,Acrylonitrile,189.5,1582.32,299849.64,USD,Latin America,Direct,Agricultural,CTR-00057,3,3237.97,1137.0,SITE-NWE-02,Latin America Distribution,DDP,289717.15,2025-01-20
ORD-00000160,1,2025-01-24,2025-01-30,CUST-00050,Atlantic Corp,PVC-001,PVC Suspension Grade,280.0,1267.19,354813.2,USD,Asia Pacific,Spot,Construction,CTR-00050,5,7003.69,1400.0,SITE-NEA-02,Asia Pacific Distribution,FOB,335672.54,2025-01-20
ORD-00000161,1,2025-01-24,2025-02-07,CUST-00169,United Holdings,XYL-001,Mixed Xylenes,71.9,996.42,71642.6,USD,Europe,Direct,Automotive,CTR-00169,1,372.19,287.6,SITE-NWE-01,Europe Distribution,DDP,70638.57,2025-01-20
ORD-00000162,1,2025-01-24,2025-01-28,CUST-00044,Advanced Partners,PS-001,Polystyrene GPPS,2.2,1347.33,2964.13,USD,Middle East,Direct,Consumer,CTR-00044,0,55.81,9.9,SITE-NEA-01,Middle East Distribution,DAP,2954.23,2025-01-20
ORD-00000163,1,2025-01-24,2025-01-31,CUST-00127,Pacific LLC,MEG-001,Monoethylene Glycol,23.2,822.39,19079.45,USD,Middle East,Direct,Agricultural,CTR-00127,0,375.08,104.4,SITE-NEA-01,Middle East Distribution,CIF,18975.05,2025-01-20
ORD-00000164,1,2025-01-24,2025-02-01,CUST-00025,Industrial Group,PP-COPOLY,Polypropylene Copolymer,131.3,1890.5,248222.65,USD,Europe,Spot,Agricultural,,3,3896.05,525.2,SITE-NWE-01,Europe Distribution,CIF,240250.77,2025-01-20
ORD-00000165,1,2025-01-24,2025-02-07,CUST-00075,Pacific Corp,DEG-001,Diethylene Glycol,95.1,858.43,81636.69,USD,Asia Pacific,Contract,Agricultural,CTR-00075,3,404.32,475.5,SITE-NEA-02,Asia Pacific Distribution,DDP,78712.09,2025-01-20
ORD-00000166,1,2025-01-24,2025-02-04,CUST-00054,Premier Group,ETH-001,Ethylene,375.1,1094.14,410411.91,USD,Latin America,Distributor,Automotive,CTR-00054,5,2965.37,2250.6,SITE-USG-02,Latin America Distribution,FOB,387640.71,2025-01-20
ORD-00000167,1,2025-01-24,2025-01-29,CUST-00033,Advanced Holdings,ACN-001,Acrylonitrile,50.1,1867.42,93557.74,USD,North America,Contract,Agricultural,CTR-00033,1,153.34,125.25,SITE-USG-01,North America Distribution,FOB,92496.91,2025-01-20
ORD-00000168,1,2025-01-24,2025-02-02,CUST-00181,United Holdings,PP-HOMO,Polypropylene Homopolymer,15.4,1693.28,26076.51,USD,North America,Distributor,Automotive,CTR-00181,0,232.69,38.5,SITE-USG-02,North America Distribution,DDP,26038.01,2025-01-20
ORD-00000169,1,2025-01-24,2025-02-06,CUST-00162,Atlantic Holdings,PP-002,Propylene Chemical Grade,132.4,1280.58,169548.79,USD,Latin America,Contract,Automotive,CTR-00162,1,1759.73,794.4,SITE-NEA-02,Latin America Distribution,DAP,167058.9,2025-01-20
ORD-00000170,1,2025-01-24,2025-01-31,CUST-00007,Premier Manufacturing,ACN-001,Acrylonitrile,556.1,1672.93,930316.37,USD,North America,Contract,Industrial,CTR-00007,5,18541.42,1390.25,SITE-USG-01,North America Distribution,DAP,882410.3,2025-01-20
ORD-00000171,1,2025-01-24,2025-02-07,CUST-00004,Global Holdings,BEN-001,Benzene,258.4,1086.27,280692.17,USD,North America,Contract,Industrial,CTR-00004,3,810.34,646.0,SITE-USG-01,North America Distribution,CIF,271625.4,2025-01-20
ORD-00000172,1,2025-01-24,2025-02-03,CUST-00056,Atlantic Partners,ETH-001,Ethylene,68.0,1041.61,70829.48,USD,North America,Contract,Industrial,,0,998.02,170.0,SITE-USG-02,North America Distribution,FOB,70659.48,2025-01-20
ORD-00000173,1,2025-01-24,2025-02-07,CUST-00027,Global Holdings,STY-001,Styrene Monomer,17.5,1241.62,21728.35,USD,Asia Pacific,Distributor,Agricultural,CTR-00027,0,14.17,87.5,SITE-NEA-02,Asia Pacific Distribution,CIF,21640.85,2025-01-20
ORD-00000174,1,2025-01-24,2025-02-04,CUST-00020,Pacific Corp,PVC-001,PVC Suspension Grade,7.1,1242.83,8824.09,USD,Asia Pacific,Spot,Consumer,CTR-00020,0,20.96,35.5,SITE-NEA-01,Asia Pacific Distribution,DAP,8788.59,2025-01-20
ORD-00000175,1,2025-01-24,2025-01-28,CUST-00165,Pacific Holdings,PS-001,Polystyrene GPPS,28.8,1494.16,43031.81,USD,Asia Pacific,Direct,Consumer,CTR-00165,0,249.23,144.0,SITE-NEA-01,Asia Pacific Distribution,CIF,42887.81,2025-01-20
ORD-00000176,1,2025-01-24,2025-01-28,CUST-00162,Atlantic Holdings,PS-001,Polystyrene GPPS,8.6,1455.73,12519.28,USD,Latin America,Spot,Automotive,CTR-00162,1,93.76,51.6,SITE-USG-01,Latin America Distribution,DDP,12342.49,2025-01-20
ORD-00000177,1,2025-01-24,2025-02-03,CUST-00141,United Corp,PP-002,Propylene Chemical Grade,205.7,1307.52,268956.86,USD,Middle East,Direct,Consumer,CTR-00141,5,764.59,925.65,SITE-NWE-02,Middle East Distribution,DAP,254583.37,2025-01-20
ORD-00000178,1,2025-01-24,2025-01-27,CUST-00100,National Partners,PP-HOMO,Polypropylene Homopolymer,334.8,1667.55,558295.74,USD,Asia Pacific,Spot,Construction,CTR-00100,3,2407.16,1674.0,SITE-NEA-02,Asia Pacific Distribution,DAP,539872.87,2025-01-20
ORD-00000179,1,2025-01-24,2025-01-27,CUST-00049,Pacific LLC,XYL-001,Mixed Xylenes,23.6,930.44,21958.38,USD,Latin America,Direct,Consumer,CTR-00049,3,29.67,141.6,SITE-NWE-02,Latin America Distribution,FOB,21158.03,2025-01-20
ORD-00000180,1,2025-01-24,2025-02-02,CUST-00085,National Manufacturing,ACN-001,Acrylonitrile,21.4,1623.35,34739.69,USD,North America,Contract,Consumer,CTR-00085,0,393.09,53.5,SITE-USG-01,North America Distribution,DDP,34686.19,2025-01-20
ORD-00000181,1,2025-01-24,2025-02-02,CUST-00010,United Chemicals,TOL-001,Toluene,2.7,1019.92,2753.78,USD,North America,Contract,Industrial,CTR-00010,0,45.92,6.75,SITE-USG-02,North America Distribution,CIF,2747.03,2025-01-20
ORD-00000182,1,2025-01-24,2025-01-29,CUST-00088,United Group,BEN-001,Benzene,36.6,1009.41,36944.41,USD,Asia Pacific,Contract,Construction,CTR-00088,0,493.0,183.0,SITE-NEA-01,Asia Pacific Distribution,CIF,36761.41,2025-01-20
ORD-00000183,1,2025-01-24,2025-02-07,CUST-00135,United Chemicals,LDPE-001,LDPE Injection Grade,131.5,1662.8,218658.2,USD,Asia Pacific,Spot,Automotive,,3,2732.22,657.5,SITE-NEA-02,Asia Pacific Distribution,DAP,211440.95,2025-01-20
ORD-00000184,1,2025-01-24,2025-02-02,CUST-00128,Premier LLC,PP-001,Propylene Polymer Grade,129.2,1191.57,153950.84,USD,Europe,Distributor,Consumer,CTR-00128,3,1043.78,516.8,SITE-NWE-01,Europe Distribution,FOB,148815.51,2025-01-20
ORD-00000185,1,2025-01-24,2025-02-06,CUST-00080,Industrial Holdings,PP-COPOLY,Polypropylene Copolymer,27.5,1688.73,46440.08,USD,Middle East,Contract,Agricultural,CTR-00080,1,599.93,123.75,SITE-USG-02,Middle East Distribution,CIF,45851.93,2025-01-20
ORD-00000186,1,2025-01-24,2025-02-07,CUST-00018,National Partners,TOL-001,Toluene,73.7,1035.0,76279.5,USD,Europe,Direct,Agricultural,CTR-00018,1,1214.61,294.8,SITE-NWE-02,Europe Distribution,DDP,75221.9,2025-01-20
ORD-00000187,1,2025-01-24,2025-02-04,CUST-00079,Atlantic Partners,MEG-001,Monoethylene Glycol,39.4,868.74,34228.36,USD,Middle East,Direct,Agricultural,CTR-00079,0,58.29,177.3,SITE-NEA-01,Middle East Distribution,FOB,34051.06,2025-01-20
ORD-00000188,1,2025-01-24,2025-02-05,CUST-00187,Pacific LLC,BEN-001,Benzene,19.6,1014.67,19887.53,USD,Latin America,Distributor,Consumer,CTR-00187,1,199.92,117.6,SITE-NWE-01,Latin America Distribution,FOB,19571.05,2025-01-20
ORD-00000189,1,2025-01-24,2025-01-28,CUST-00161,Global Manufacturing,PVC-001,PVC Suspension Grade,33.2,1218.11,40441.25,USD,North America,Distributor,Consumer,CTR-00161,0,222.4,83.0,SITE-USG-01,North America Distribution,CIF,40358.25,2025-01-20
ORD-00000190,1,2025-01-24,2025-01-30,CUST-00047,Industrial Group,PP-COPOLY,Polypropylene Copolymer,43.0,1683.16,72375.88,USD,Middle East,Contract,Construction,,1,772.31,193.5,SITE-NEA-01,Middle East Distribution,DDP,71458.62,2025-01-20
ORD-00000191,1,2025-01-24,2025-02-02,CUST-00016,Global Manufacturing,PP-001,Propylene Polymer Grade,10.7,1210.48,12952.14,USD,Middle East,Direct,Consumer,CTR-00016,1,241.91,48.15,SITE-NWE-01,Middle East Distribution,DDP,12774.47,2025-01-20
ORD-00000192,1,2025-01-24,2025-02-02,CUST-00049,Pacific LLC,TOL-001,Toluene,565.9,931.68,527237.71,USD,Latin America,Distributor,Consumer,CTR-00049,3,9064.78,3395.4,SITE-USG-02,Latin America Distribution,DDP,508025.18,2025-01-20
ORD-00000193,1,2025-01-24,2025-02-02,CUST-00095,Advanced Holdings,LLDPE-001,LLDPE C4,10.8,1470.4,15880.32,USD,Latin America,Spot,Industrial,,1,311.19,64.8,SITE-NEA-01,Latin America Distribution,CIF,15656.72,2025-01-20
