run_id,site_id,product_id,start_time,end_time,planned_quantity_mt,actual_yield_mt,yield_pct,feedstock_consumed_mt,feedstock_cost,energy_cost,labor_cost,overhead_cost,total_variable_cost,total_fixed_cost,cost_per_mt,quality_grade,batch_status,carbon_footprint_kg
RUN-00000122,SITE-NEA-02,ACN-001,2025-01-27 11:00:00,2025-01-27 18:00:00,254,250.0,98.44,278.3,233772.0,9172.52,5307.94,11434.76,242944.52,16742.7,1038.75,A,COMPLETED,205663.0
RUN-00000123,SITE-USG-01,BUT-001,2025-01-28 10:00:00,2025-01-28 20:00:00,409,397.0,97.07,424.6,305712.0,17258.7,8027.79,29910.32,322970.7,37938.11,909.09,A,COMPLETED,199726.0
RUN-00000124,SITE-USG-01,LDPE-001,2025-01-28 04:00:00,2025-01-28 13:00:00,313,303.5,96.96,347.8,281718.0,16843.21,6083.58,14245.9,298561.21,20329.48,1050.71,B,COMPLETED,397262.0
RUN-00000125,SITE-USG-01,MEG-001,2025-01-28 02:00:00,2025-01-28 06:00:00,416,406.5,97.71,445.7,200565.0,12772.07,14659.83,30216.05,213337.07,44875.88,635.21,B,COMPLETED,490304.0
RUN-00000126,SITE-USG-01,ETH-001,2025-01-28 07:00:00,2025-01-28 13:00:00,111,109.4,98.56,123.0,70110.0,3562.32,2696.94,7922.58,73672.32,10619.52,770.49,A,COMPLETED,77794.0
RUN-00000127,SITE-USG-02,PP-001,2025-01-28 08:00:00,2025-01-28 17:00:00,181,169.7,93.75,190.2,125532.0,6230.28,5729.13,11680.47,131762.28,17409.6,879.03,A,COMPLETED,223727.0
RUN-00000128,SITE-USG-02,DEG-001,2025-01-28 03:00:00,2025-01-28 09:00:00,459,449.5,97.93,489.9,235152.0,24147.93,12497.88,30651.98,259299.93,43149.86,672.86,A,COMPLETED,606210.0
RUN-00000129,SITE-USG-02,PP-002,2025-01-28 05:00:00,2025-01-28 12:00:00,212,209.4,98.76,223.3,140679.0,8256.15,7990.8,16079.34,148935.15,24070.14,826.2,B,COMPLETED,134667.0
RUN-00000130,SITE-USG-02,PS-001,2025-01-28 01:00:00,2025-01-28 11:00:00,453,446.8,98.63,505.6,379200.0,16323.1,12757.45,31034.51,395523.1,43791.96,983.25,A,COMPLETED,578806.0
RUN-00000131,SITE-NWE-01,MMA-001,2025-01-28 14:00:00,2025-01-28 19:00:00,197,189.2,96.06,200.2,192192.0,7661.85,4146.02,12335.78,199853.85,16481.800000000003,1143.42,A,COMPLETED,271803.0
RUN-00000132,SITE-NWE-01,MEG-001,2025-01-28 10:00:00,2025-01-28 22:00:00,371,362.8,97.79,395.9,178155.0,19884.44,9943.37,24544.34,198039.44,34487.71,640.92,A,COMPLETED,446603.0
RUN-00000133,SITE-NWE-01,MMA-001,2025-01-28 19:00:00,2025-01-29 01:00:00,132,128.6,97.42,143.3,137568.0,4634.03,4765.16,5462.76,142202.03,10227.92,1185.3,A,COMPLETED,148419.0
RUN-00000134,SITE-NWE-01,LLDPE-001,2025-01-28 10:00:00,2025-01-28 16:00:00,221,207.5,93.91,231.4,177715.2,10205.63,5525.77,14146.59,187920.83000000002,19672.36,1000.45,A,COMPLETED,114711.0
RUN-00000135,SITE-NWE-02,LDPE-001,2025-01-28 14:00:00,2025-01-28 21:00:00,234,229.0,97.86,261.6,211896.0,7709.25,7446.22,13253.34,219605.25,20699.56,1049.37,A,COMPLETED,175888.0
RUN-00000136,SITE-NWE-02,XYL-001,2025-01-28 18:00:00,2025-01-29 04:00:00,462,445.2,96.35,485.3,256238.4,16907.36,16582.89,34713.06,273145.76,51295.95,728.75,A,COMPLETED,564399.0
RUN-00000137,SITE-NWE-02,PP-001,2025-01-28 12:00:00,2025-01-28 19:00:00,416,401.7,96.55,445.0,293700.0,18184.34,8864.06,27483.31,311884.34,36347.37,866.89,A,COMPLETED,214482.0
RUN-00000138,SITE-NEA-01,TOL-001,2025-01-28 09:00:00,2025-01-28 15:00:00,328,311.0,94.82,356.7,181917.0,16706.52,10819.24,20129.23,198623.52,30948.47,738.17,A,COMPLETED,416848.0
RUN-00000139,SITE-NEA-01,BUT-001,2025-01-28 12:00:00,2025-01-28 22:00:00,146,143.5,98.28,163.5,117720.0,4970.47,3913.27,10459.37,122690.47,14372.640000000001,955.14,A,COMPLETED,141255.0
RUN-00000140,SITE-NEA-01,PP-001,2025-01-28 13:00:00,2025-01-28 17:00:00,374,348.8,93.27,381.6,251856.0,16801.47,12992.85,15520.89,268657.47,28513.739999999998,851.98,B,COMPLETED,323706.0
RUN-00000141,SITE-NEA-02,XYL-001,2025-01-28 05:00:00,2025-01-28 13:00:00,166,159.5,96.1,171.1,90340.8,6748.89,5885.67,7127.64,97089.69,13013.310000000001,690.3,A,COMPLETED,126937.0
RUN-00000142,SITE-NEA-02,PP-HOMO,2025-01-28 13:00:00,2025-01-28 17:00:00,440,405.1,92.07,452.8,380352.0,15945.95,15384.25,30586.4,396297.95,45970.65,1091.75,B,COMPLETED,248798.0
RUN-00000143,SITE-USG-01,MEG-001,2025-01-29 00:00:00,2025-01-29 08:00:00,344,328.0,95.36,364.8,164160.0,14954.45,8512.67,16554.29,179114.45,25066.96,622.5,A,COMPLETED,178209.0
RUN-00000144,SITE-USG-01,XYL-001,2025-01-29 13:00:00,2025-01-29 20:00:00,378,372.8,98.62,407.2,215001.6,15705.33,9671.32,25992.77,230706.93,35664.09,714.51,A,COMPLETED,446904.0
RUN-00000145,SITE-USG-01,XYL-001,2025-01-29 19:00:00,2025-01-30 03:00:00,451,423.4,93.88,445.2,235065.6,21548.2,15205.4,19128.38,256613.80000000002,34333.78,687.17,A,COMPLETED,349049.0
RUN-00000146,SITE-USG-02,TOL-001,2025-01-29 20:00:00,2025-01-30 05:00:00,265,248.5,93.76,265.9,135609.0,11215.49,8997.85,10067.24,146824.49,19065.09,667.56,A,COMPLETED,278545.0
RUN-00000147,SITE-USG-02,PP-002,2025-01-29 19:00:00,2025-01-30 02:00:00,183,180.0,98.34,190.2,119826.0,7596.01,4099.48,9898.36,127422.01,13997.84,785.67,A,COMPLETED,245240.0
RUN-00000148,SITE-USG-02,MEG-001,2025-01-29 20:00:00,2025-01-30 00:00:00,240,220.9,92.06,249.2,112140.0,12049.41,6717.75,17230.64,124189.41,23948.39,670.61,B,COMPLETED,175525.0
RUN-00000149,SITE-USG-02,HDPE-001,2025-01-29 04:00:00,2025-01-29 13:00:00,201,192.4,95.72,207.1,161538.0,6233.57,4386.95,9561.77,167771.57,13948.720000000001,944.49,A,COMPLETED,194298.0
RUN-00000150,SITE-NWE-01,MMA-001,2025-01-29 04:00:00,2025-01-29 15:00:00,257,253.3,98.57,266.6,255936.0,11926.02,9869.44,12267.19,267862.02,22136.63,1144.88,B,COMPLETED,343718.0
RUN-00000151,SITE-NWE-01,STY-001,2025-01-29 13:00:00,2025-01-29 22:00:00,205,197.0,96.1,210.4,145176.0,6637.8,4347.58,15708.13,151813.8,20055.71,872.43,A,COMPLETED,175030.0
RUN-00000152,SITE-NWE-01,PP-002,2025-01-29 18:00:00,2025-01-30 06:00:00,209,205.5,98.34,226.3,142569.0,11034.55,7152.6,9361.16,153603.55,16513.760000000002,827.82,B,COMPLETED,185675.0
RUN-00000153,SITE-NWE-02,MEG-001,2025-01-29 19:00:00,2025-01-30 06:00:00,157,150.1,95.62,158.1,71145.0,6792.74,3736.66,11102.32,77937.74,14838.98,618.1,B,COMPLETED,162791.0
RUN-00000154,SITE-NWE-02,XYL-001,2025-01-29 03:00:00,2025-01-29 15:00:00,437,411.1,94.07,447.1,236068.8,22650.84,8411.75,24234.9,258719.63999999998,32646.65,708.75,A,COMPLETED,570755.0
RUN-00000155,SITE-NEA-01,PP-HOMO,2025-01-29 01:00:00,2025-01-29 10:00:00,339,322.8,95.22,346.7,291228.0,13086.45,10775.67,16240.59,304314.45,27016.260000000002,1026.43,A,COMPLETED,483341.0
RUN-00000156,SITE-NEA-01,TOL-001,2025-01-29 06:00:00,2025-01-29 15:00:00,198,194.8,98.37,217.1,110721.0,9814.24,6775.78,15469.02,120535.24,22244.8,732.96,A,COMPLETED,174001.0
RUN-00000157,SITE-NEA-02,PP-002,2025-01-29 10:00:00,2025-01-29 18:00:00,495,465.5,94.03,502.9,316827.0,17010.54,14128.24,18993.39,333837.54,33121.63,788.31,B,COMPLETED,580854.0
RUN-00000158,SITE-NEA-02,PP-HOMO,2025-01-29 08:00:00,2025-01-29 16:00:00,439,431.9,98.39,473.9,398076.0,20001.54,15785.21,24076.78,418077.54,39861.99,1060.29,A,COMPLETED,643496.0
RUN-00000159,SITE-NEA-02,PP-001,2025-01-29 12:00:00,2025-01-30 00:00:00,308,300.8,97.67,339.7,224202.0,15247.6,8283.06,19221.76,239449.6,27504.82,887.48,A,COMPLETED,365556.0
RUN-00000160,SITE-NEA-02,PS-001,2025-01-29 06:00:00,2025-01-29 16:00:00,156,145.1,93.03,163.5,122625.0,4582.82,3178.6,8865.32,127207.82,12043.92,959.69,A,COMPLETED,129925.0
RUN-00000161,SITE-USG-01,PP-COPOLY,2025-01-30 11:00:00,2025-01-30 21:00:00,470,448.7,95.48,506.4,440568.0,22273.41,15497.22,23993.09,462841.41,39490.31,1119.53,A,COMPLETED,270981.0
RUN-00000162,SITE-USG-01,PVC-001,2025-01-30 13:00:00,2025-01-30 18:00:00,239,230.3,96.38,261.1,172326.0,8124.4,5622.26,18113.26,180450.4,23735.519999999997,886.61,A,COMPLETED,187705.0
RUN-00000163,SITE-USG-02,PP-HOMO,2025-01-30 16:00:00,2025-01-30 21:00:00,256,237.8,92.87,264.9,222516.0,11093.43,5495.19,12888.45,233609.43,18383.64,1059.68,A,COMPLETED,287996.0
RUN-00000164,SITE-USG-02,BUT-001,2025-01-30 09:00:00,2025-01-30 17:00:00,143,137.9,96.45,158.2,113904.0,6914.17,4349.69,7415.2,120818.17,11764.89,961.44,A,COMPLETED,161131.0
RUN-00000165,SITE-USG-02,LDPE-001,2025-01-30 16:00:00,2025-01-30 21:00:00,152,144.3,94.94,165.3,133893.0,6510.97,4961.48,5973.74,140403.97,10935.22,1048.78,A,COMPLETED,163478.0
RUN-00000166,SITE-USG-02,PP-001,2025-01-30 12:00:00,2025-01-30 19:00:00,303,293.6,96.9,335.0,221100.0,11948.29,9271.7,20928.37,233048.29,30200.07,896.62,A,COMPLETED,354942.0
RUN-00000167,SITE-NWE-01,TOL-001,2025-01-30 10:00:00,2025-01-30 22:00:00,263,249.6,94.91,283.0,144330.0,8675.73,7458.52,15547.15,153005.73,23005.67,705.17,A,COMPLETED,213919.0
RUN-00000168,SITE-NWE-01,ACN-001,2025-01-30 00:00:00,2025-01-30 06:00:00,355,329.9,92.93,348.0,292320.0,10326.97,11131.32,18256.17,302646.97,29387.489999999998,1006.47,B,COMPLETED,335968.0
RUN-00000169,SITE-NWE-01,ETH-001,2025-01-30 05:00:00,2025-01-30 09:00:00,445,427.6,96.09,469.3,267501.0,24089.76,12254.9,19179.61,291590.76,31434.510000000002,755.44,A,COMPLETED,461398.0
RUN-00000170,SITE-NWE-02,HDPE-001,2025-01-30 19:00:00,2025-01-31 03:00:00,305,285.9,93.73,313.0,244140.0,11554.7,7783.8,20339.62,255694.7,28123.42,992.72,A,COMPLETED,172596.0
RUN-00000171,SITE-NWE-02,PP-COPOLY,2025-01-30 12:00:00,2025-01-30 18:00:00,450,432.8,96.18,491.3,427431.0,25706.93,12504.35,18907.47,453137.93,31411.82,1119.57,A,COMPLETED,304184.0
RUN-00000172,SITE-NWE-02,BUT-001,2025-01-30 18:00:00,2025-01-30 23:00:00,191,177.5,92.95,197.1,141912.0,6534.3,6260.1,9924.33,148446.3,16184.43,927.5,B,COMPLETED,201920.0
RUN-00000173,SITE-NEA-01,XYL-001,2025-01-30 20:00:00,2025-01-31 07:00:00,437,424.7,97.19,475.0,250800.0,18690.19,13644.14,21230.52,269490.19,34874.66,716.66,A,COMPLETED,415447.0
RUN-00000174,SITE-NEA-01,LLDPE-001,2025-01-30 00:00:00,2025-01-30 11:00:00,150,140.3,93.52,158.3,121574.4,7496.73,4265.51,7740.65,129071.12999999999,12006.16,1005.54,A,COMPLETED,206971.0
RUN-00000175,SITE-NEA-02,BUT-001,2025-01-30 20:00:00,2025-01-31 00:00:00,392,385.7,98.38,423.3,304776.0,16962.22,12879.57,20612.6,321738.22,33492.17,921.0,B,COMPLETED,418624.0
RUN-00000176,SITE-NEA-02,BUT-001,2025-01-30 13:00:00,2025-01-30 21:00:00,276,258.7,93.72,277.1,199512.0,8418.74,6129.72,12607.08,207930.74,18736.8,876.18,B,COMPLETED,308657.0
RUN-00000177,SITE-NEA-02,LDPE-001,2025-01-30 00:00:00,2025-01-30 10:00:00,431,421.2,97.72,455.9,369279.0,17377.93,11785.75,28458.14,386656.93,40243.89,1013.53,A,COMPLETED,404596.0
RUN-00000178,SITE-NEA-02,PP-COPOLY,2025-01-30 13:00:00,2025-01-30 17:00:00,102,98.9,96.98,107.5,93525.0,3014.88,2919.07,4005.05,96539.88,6924.120000000001,1046.15,A,COMPLETED,85490.0
RUN-00000179,SITE-USG-01,LDPE-001,2025-01-31 04:00:00,2025-01-31 11:00:00,122,114.6,93.94,125.8,101898.0,6381.88,3823.33,8779.04,108279.88,12602.37,1054.82,B,COMPLETED,140928.0
RUN-00000180,SITE-USG-01,MMA-001,2025-01-31 11:00:00,2025-01-31 21:00:00,190,182.2,95.89,204.2,196032.0,7442.7,5103.17,13621.78,203474.7,18724.95,1219.54,A,COMPLETED,118711.0
RUN-00000181,SITE-USG-01,PS-001,2025-01-31 19:00:00,2025-02-01 04:00:00,311,293.7,94.43,330.6,247950.0,14259.88,9279.09,18693.1,262209.88,27972.19,988.02,A,COMPLETED,285315.0
RUN-00000182,SITE-USG-01,PP-001,2025-01-31 15:00:00,2025-01-31 23:00:00,354,342.8,96.83,387.4,255684.0,19323.56,7515.7,20926.69,275007.56,28442.39,885.21,A,COMPLETED,351535.0
RUN-00000183,SITE-USG-02,BUT-001,2025-01-31 00:00:00,2025-01-31 04:00:00,301,279.4,92.83,319.3,229896.0,11200.13,6164.13,18481.97,241096.13,24646.100000000002,951.12,A,COMPLETED,210865.0
RUN-00000184,SITE-USG-02,HDPE-001,2025-01-31 00:00:00,2025-01-31 04:00:00,204,192.9,94.55,212.9,166062.0,10781.97,6636.39,13588.02,176843.97,20224.41,1021.61,B,COMPLETED,225548.0
RUN-00000185,SITE-USG-02,TOL-001,2025-01-31 08:00:00,2025-01-31 17:00:00,341,314.5,92.23,359.3,183243.0,13648.0,9005.12,15678.95,196891.0,24684.07,704.53,A,COMPLETED,163365.0
RUN-00000186,SITE-USG-02,LLDPE-001,2025-01-31 08:00:00,2025-01-31 14:00:00,435,424.8,97.66,465.5,357504.0,15156.43,9240.66,19625.73,372660.43,28866.39,945.21,A,COMPLETED,632493.0
RUN-00000187,SITE-NWE-01,STY-001,2025-01-31 16:00:00,2025-01-31 20:00:00,162,151.8,93.72,173.9,119991.0,7327.79,3934.46,10867.0,127318.79,14801.46,936.23,A,COMPLETED,190463.0
RUN-00000188,SITE-NWE-01,MEG-001,2025-01-31 09:00:00,2025-01-31 14:00:00,128,122.6,95.78,134.8,60660.0,6277.03,4341.71,7130.11,66937.03,11471.82,639.55,A,COMPLETED,150197.0
RUN-00000189,SITE-NWE-01,ETH-001,2025-01-31 08:00:00,2025-01-31 17:00:00,109,100.5,92.17,107.1,61047.0,5796.8,3281.48,6968.42,66843.8,10249.9,767.1,B,COMPLETED,57648.0
RUN-00000190,SITE-NWE-01,DEG-001,2025-01-31 09:00:00,2025-01-31 21:00:00,367,352.3,95.99,393.2,188736.0,13291.71,12376.22,19489.99,202027.71,31866.21,663.91,B,COMPLETED,353028.0
RUN-00000191,SITE-NWE-02,PP-HOMO,2025-01-31 13:00:00,2025-01-31 22:00:00,115,112.6,97.88,126.7,106428.0,3861.7,4449.25,8008.96,110289.7,12458.21,1090.12,A,COMPLETED,73111.0
RUN-00000192,SITE-NWE-02,DEG-001,2025-01-31 05:00:00,2025-01-31 14:00:00,111,104.6,94.2,118.3,56784.0,4038.92,3187.79,5161.56,60822.92,8349.35,661.3,A,COMPLETED,88294.0
RUN-00000193,SITE-NWE-02,MEG-001,2025-01-31 13:00:00,2025-02-01 00:00:00,497,461.3,92.81,522.6,235170.0,24759.07,14783.52,31641.38,259929.07,46424.9,664.11,A,COMPLETED,318120.0
RUN-00000194,SITE-NWE-02,ETH-001,2025-01-31 01:00:00,2025-01-31 12:00:00,107,104.1,97.33,118.5,67545.0,6112.33,2303.29,5692.53,73657.33,7995.82,784.37,A,COMPLETED,138332.0
RUN-00000195,SITE-NEA-01,ETH-001,2025-01-31 07:00:00,2025-01-31 16:00:00,206,196.8,95.52,210.6,120042.0,9763.93,5293.19,9920.62,129805.93,15213.810000000001,736.89,A,COMPLETED,294779.0
RUN-00000196,SITE-NEA-01,BEN-001,2025-01-31 10:00:00,2025-01-31 18:00:00,304,287.5,94.57,309.8,167292.0,14614.29,9981.16,20489.71,181906.29,30470.87,738.7,B,COMPLETED,261358.0
RUN-00000197,SITE-NEA-02,ETH-001,2025-01-31 12:00:00,2025-01-31 23:00:00,317,313.2,98.79,354.7,202179.0,16038.94,12031.04,22295.78,218217.94,34326.82,806.34,A,COMPLETED,299302.0
RUN-00000198,SITE-NEA-02,PVC-001,2025-01-31 08:00:00,2025-01-31 15:00:00,447,417.0,93.3,467.3,308418.0,18482.74,14971.15,24661.59,326900.74,39632.74,878.98,A,COMPLETED,539130.0
RUN-00000199,SITE-USG-01,PP-002,2025-02-01 09:00:00,2025-02-01 18:00:00,468,460.6,98.42,505.8,318654.0,24875.83,10918.81,25101.63,343529.83,36020.44,824.03,A,COMPLETED,240563.0
RUN-00000200,SITE-USG-01,HDPE-001,2025-02-01 03:00:00,2025-02-01 07:00:00,377,351.6,93.27,389.8,304044.0,21024.03,11332.41,14203.25,325068.03,25535.66,997.17,A,COMPLETED,308866.0
RUN-00000201,SITE-USG-01,TOL-001,2025-02-01 14:00:00,2025-02-01 21:00:00,398,385.1,96.76,404.9,206499.0,22212.63,8488.81,24377.38,228711.63,32866.19,679.25,A,COMPLETED,408577.0
RUN-00000202,SITE-USG-02,LLDPE-001,2025-02-01 15:00:00,2025-02-01 20:00:00,226,212.7,94.14,241.7,185625.6,10214.45,6055.34,8515.34,195840.05000000002,14570.68,989.24,B,COMPLETED,143786.0
RUN-00000203,SITE-USG-02,PP-COPOLY,2025-02-01 20:00:00,2025-02-02 08:00:00,404,385.4,95.4,412.0,358440.0,15197.18,12919.86,23822.11,373637.18,36741.97,1064.81,A,COMPLETED,449085.0
RUN-00000204,SITE-USG-02,MMA-001,2025-02-01 06:00:00,2025-02-01 17:00:00,187,175.3,93.75,200.0,192000.0,8783.62,5572.74,11415.2,200783.62,16987.940000000002,1242.28,A,COMPLETED,119318.0
RUN-00000205,SITE-USG-02,BUT-001,2025-02-01 20:00:00,2025-02-02 02:00:00,266,253.9,95.43,281.7,202824.0,13163.93,6201.33,13297.46,215987.93,19498.79,927.48,A,COMPLETED,196636.0
RUN-00000206,SITE-NWE-01,PVC-001,2025-02-01 01:00:00,2025-02-01 06:00:00,360,335.2,93.12,378.9,250074.0,12468.62,7311.27,23042.32,262542.62,30353.59,873.8,A,COMPLETED,351651.0
RUN-00000207,SITE-NWE-01,TOL-001,2025-02-01 05:00:00,2025-02-01 12:00:00,296,290.8,98.24,323.8,165138.0,15484.52,6610.55,17054.86,180622.52,23665.41,702.5,A,COMPLETED,267552.0
RUN-00000208,SITE-NWE-02,PVC-001,2025-02-01 04:00:00,2025-02-01 15:00:00,405,397.4,98.12,424.9,280434.0,13092.39,11847.66,21103.32,293526.39,32950.979999999996,821.53,A,COMPLETED,296930.0
RUN-00000209,SITE-NWE-02,PS-001,2025-02-01 20:00:00,2025-02-02 04:00:00,273,269.2,98.61,288.3,216225.0,8647.45,8247.53,19923.27,224872.45,28170.800000000003,939.98,A,COMPLETED,369818.0
RUN-00000210,SITE-NEA-01,HDPE-001,2025-02-01 09:00:00,2025-02-01 20:00:00,299,287.6,96.2,310.6,242268.0,13162.2,7684.18,13796.9,255430.2,21481.08,962.83,A,COMPLETED,377782.0
RUN-00000211,SITE-NEA-01,BUT-001,2025-02-01 01:00:00,2025-02-01 13:00:00,320,306.8,95.87,338.3,243576.0,10183.47,11219.28,17888.52,253759.47,29107.800000000003,921.99,B,COMPLETED,457048.0
RUN-00000212,SITE-NEA-01,XYL-001,2025-02-01 11:00:00,2025-02-01 21:00:00,300,283.7,94.57,299.0,157872.0,11593.94,5826.2,12999.76,169465.94,18825.96,663.7,A,COMPLETED,363308.0
RUN-00000213,SITE-NEA-01,PP-002,2025-02-01 00:00:00,2025-02-01 09:00:00,252,245.3,97.34,269.1,169533.0,8168.31,6143.5,11217.97,177701.31,17361.47,795.2,A,COMPLETED,182746.0
RUN-00000214,SITE-NEA-02,PP-COPOLY,2025-02-01 18:00:00,2025-02-02 05:00:00,143,133.5,93.34,141.5,123105.0,4941.62,3366.74,10210.59,128046.62,13577.33,1060.85,A,COMPLETED,171902.0
RUN-00000215,SITE-NEA-02,HDPE-001,2025-02-01 11:00:00,2025-02-01 23:00:00,412,382.0,92.71,428.6,334308.0,17726.45,7964.51,22095.89,352034.45,30060.4,1000.25,A,COMPLETED,423867.0
RUN-00000216,SITE-NEA-02,PP-002,2025-02-01 03:00:00,2025-02-01 14:00:00,421,405.0,96.19,452.7,285201.0,14267.39,12871.54,27150.93,299468.39,40022.47,838.25,B,COMPLETED,606334.0
RUN-00000217,SITE-NEA-02,BUT-001,2025-02-01 07:00:00,2025-02-01 15:00:00,400,391.6,97.9,442.4,318528.0,22759.66,9611.99,23985.63,341287.66,33597.62,957.32,B,COMPLETED,574161.0
RUN-00000218,SITE-USG-01,STY-001,2025-02-02 20:00:00,2025-02-03 00:00:00,320,297.7,93.04,320.8,221352.0,15950.3,10248.71,13325.96,237302.3,23574.67,876.31,A,COMPLETED,307291.0
RUN-00000219,SITE-USG-01,STY-001,2025-02-02 19:00:00,2025-02-02 23:00:00,111,104.7,94.36,112.4,77556.0,6223.35,3944.74,7856.27,83779.35,11801.01,912.9,B,COMPLETED,108284.0
RUN-00000220,SITE-USG-01,PVC-001,2025-02-02 14:00:00,2025-02-03 00:00:00,307,283.9,92.48,322.1,212586.0,14460.02,10531.28,11602.09,227046.02,22133.370000000003,877.7,B,COMPLETED,147713.0
RUN-00000221,SITE-USG-01,TOL-001,2025-02-02 15:00:00,2025-02-02 23:00:00,254,250.7,98.72,274.9,140199.0,7777.5,5671.92,19943.06,147976.5,25614.980000000003,692.43,B,COMPLETED,323570.0
RUN-00000222,SITE-USG-02,DEG-001,2025-02-02 05:00:00,2025-02-02 10:00:00,177,164.5,92.95,188.7,90576.0,5148.41,4762.96,9588.78,95724.41,14351.740000000002,669.16,A,COMPLETED,237276.0
RUN-00000223,SITE-USG-02,TOL-001,2025-02-02 16:00:00,2025-02-03 00:00:00,378,367.4,97.19,413.1,210681.0,14540.3,9034.53,15797.6,225221.3,24832.13,680.6,B,COMPLETED,206229.0
RUN-00000224,SITE-USG-02,PS-001,2025-02-02 08:00:00,2025-02-02 16:00:00,133,127.9,96.13,135.9,101925.0,5691.7,2863.8,7458.3,107616.7,10322.1,922.12,A,COMPLETED,175655.0
RUN-00000225,SITE-NWE-01,MEG-001,2025-02-02 03:00:00,2025-02-02 08:00:00,191,182.9,95.76,200.4,90180.0,10135.25,5138.12,8789.5,100315.25,13927.619999999999,624.62,A,COMPLETED,114297.0
RUN-00000226,SITE-NWE-01,MEG-001,2025-02-02 13:00:00,2025-02-02 18:00:00,296,280.3,94.7,320.2,144090.0,9941.86,9037.87,18854.34,154031.86,27892.21,649.03,A,COMPLETED,217805.0
RUN-00000227,SITE-NWE-01,PP-001,2025-02-02 07:00:00,2025-02-02 14:00:00,417,398.6,95.59,454.6,300036.0,16338.63,12771.49,17266.57,316374.63,30038.059999999998,869.07,A,COMPLETED,422308.0
RUN-00000228,SITE-NWE-02,ACN-001,2025-02-02 20:00:00,2025-02-03 07:00:00,130,121.8,93.7,131.7,110628.0,4897.14,4308.38,5792.58,115525.14,10100.96,1031.41,A,COMPLETED,148753.0
RUN-00000229,SITE-NWE-02,BUT-001,2025-02-02 15:00:00,2025-02-02 20:00:00,173,160.3,92.65,174.1,125352.0,7610.41,3515.69,8727.38,132962.41,12243.07,905.84,A,COMPLETED,142188.0
RUN-00000230,SITE-NEA-01,PP-002,2025-02-02 14:00:00,2025-02-02 20:00:00,327,316.1,96.66,348.4,219492.0,15159.85,7884.76,23360.99,234651.85,31245.75,841.18,A,COMPLETED,281374.0
RUN-00000231,SITE-NEA-01,PP-002,2025-02-02 20:00:00,2025-02-03 02:00:00,223,214.8,96.33,233.7,147231.0,9958.0,5417.55,9231.55,157189.0,14649.099999999999,799.99,B,COMPLETED,129711.0
RUN-00000232,SITE-NEA-01,ETH-001,2025-02-02 09:00:00,2025-02-02 16:00:00,134,124.1,92.65,134.4,76608.0,5640.76,2900.29,5211.61,82248.76,8111.9,728.13,A,COMPLETED,144613.0
RUN-00000233,SITE-NEA-01,DEG-001,2025-02-02 05:00:00,2025-02-02 17:00:00,147,144.1,98.03,153.0,73440.0,5015.07,4877.66,10729.96,78455.07,15607.619999999999,652.76,A,COMPLETED,156670.0
RUN-00000234,SITE-NEA-02,ETH-001,2025-02-02 09:00:00,2025-02-02 16:00:00,279,262.7,94.17,297.6,169632.0,8226.35,8726.68,20188.99,177858.35,28915.670000000002,787.11,A,COMPLETED,178019.0
RUN-00000235,SITE-NEA-02,LLDPE-001,2025-02-02 08:00:00,2025-02-02 16:00:00,178,167.8,94.24,188.0,144384.0,8326.93,6334.86,8002.63,152710.93,14337.49,995.52,A,COMPLETED,208023.0
RUN-00000236,SITE-NEA-02,STY-001,2025-02-02 00:00:00,2025-02-02 09:00:00,193,179.9,93.22,206.7,142623.0,8173.43,5940.63,7986.35,150796.43,13926.98,915.64,A,COMPLETED,240808.0
RUN-00000237,SITE-USG-01,LDPE-001,2025-02-03 02:00:00,2025-02-03 12:00:00,385,372.9,96.85,413.8,335178.0,14206.82,12945.97,26016.56,349384.82,38962.53,1041.42,B,COMPLETED,246359.0
RUN-00000238,SITE-USG-01,HDPE-001,2025-02-03 14:00:00,2025-02-03 21:00:00,491,485.4,98.85,529.2,412776.0,18123.05,10677.38,37696.85,430899.05,48374.229999999996,987.38,A,COMPLETED,273249.0
RUN-00000239,SITE-USG-01,STY-001,2025-02-03 02:00:00,2025-02-03 11:00:00,211,198.4,94.02,212.5,146625.0,8476.99,7495.55,12637.46,155101.99,20133.01,883.24,A,COMPLETED,276406.0
RUN-00000240,SITE-USG-01,PP-002,2025-02-03 06:00:00,2025-02-03 17:00:00,103,101.2,98.23,109.3,68859.0,3326.01,2584.41,5339.9,72185.01,7924.3099999999995,791.59,A,COMPLETED,62788.0
RUN-00000241,SITE-USG-02,STY-001,2025-02-03 09:00:00,2025-02-03 13:00:00,149,144.6,97.03,153.1,105639.0,7857.87,2917.07,8074.68,113496.87,10991.75,860.92,B,COMPLETED,187914.0
RUN-00000242,SITE-USG-02,PP-001,2025-02-03 04:00:00,2025-02-03 11:00:00,149,138.9,93.22,154.8,102168.0,6614.05,4370.62,7650.37,108782.05,12020.99,869.71,B,COMPLETED,84748.0
RUN-00000243,SITE-USG-02,PP-002,2025-02-03 04:00:00,2025-02-03 11:00:00,493,457.4,92.78,500.4,315252.0,20126.7,12867.49,23551.44,335378.7,36418.93,812.85,B,COMPLETED,471367.0
RUN-00000244,SITE-NWE-01,STY-001,2025-02-03 14:00:00,2025-02-03 23:00:00,261,240.8,92.26,274.9,189681.0,12326.15,7902.82,18550.59,202007.15,26453.41,948.76,A,COMPLETED,158099.0
